111.92623138427734,1
104.54068756103516,1
97.00495147705078,1
89.94261932373047,1
82.27777862548828,1
74.92623138427734,1
67.38719177246094,1
59.72222137451172,1
52.0,1
44.2739143371582,1
36.67021179199219,1
29.459426879882812,1
21.805389404296875,1
14.0,1
7.458620548248291,1
2.5,1
1.5,1
478.0,0
478.0,0
478.0,0
478.0,0
477.5,0
478.0,0
477.5,0
477.5,0
476.5,0
476.5,0
475.5,0
474.5,0
473.5,0
472.1092529296875,0
470.45526123046875,0
468.0766906738281,0
465.8739929199219,0
463.7594909667969,0
460.0946960449219,0
458.06097412109375,0
455.8958435058594,0
452.9375,0
