476.0,470.5,0
372.3594970703125,515.5088500976562,0
361.5,391.5,0
348.5,358.5,0
346.5,325.5,0
342.5,298.5,0
334.4580383300781,263.02447509765625,0
341.5,239.0,0
351.5,211.5,0
5.5,508.5,1
4.0,534.5,1
11.0,548.5,1
476.5,230.5,0
470.0,235.5,0
467.0384521484375,238.5,0
464.0,242.0,0
462.5,242.5,0
465.5,240.5,0
462.5,240.0,0
463.5,239.0,0
464.0,235.5,0
464.0,233.5,0
465.1460266113281,228.5177001953125,0
468.0714416503906,219.2857208251953,0
470.0,460.5,0
478.0,346.5,0
478.0,220.5,0
248.1046142578125,210.57577514648438,0
245.81539916992188,212.9498748779297,0
242.6138916015625,214.92433166503906,0
238.942626953125,216.571044921875,1
235.0,219.0,1
231.60494995117188,220.98910522460938,1
226.7105255126953,223.13157653808594,1
220.9064178466797,224.92245483398438,1
217.45932006835938,227.69485473632812,1
219.23184204101562,232.62290954589844,1
221.57440185546875,236.79238891601562,1
215.104736328125,239.1520233154297,1
211.1666717529297,240.27777099609375,1
209.67515563964844,241.68789672851562,1
205.4265594482422,244.81639099121094,1
200.54067993164062,247.30514526367188,1
198.0544891357422,248.4866180419922,1
195.12474060058594,249.73934936523438,1
191.87525939941406,251.26065063476562,1
189.1046142578125,252.42422485351562,1
186.9516143798828,252.9193572998047,1
184.45289611816406,254.07608032226562,1
182.0205535888672,256.7602844238281,1
179.9274444580078,259.19921875,1
177.21621704101562,261.56756591796875,1
175.05555725097656,263.9444580078125,1
172.1842041015625,266.2719421386719,1
169.1666717529297,266.8333435058594,1
166.87525939941406,267.2606506347656,1
165.6287841796875,269.19696044921875,1
166.2761688232422,271.5180358886719,1
167.37025451660156,272.80938720703125,1
163.33863830566406,273.95477294921875,1
159.0,274.2105407714844,1
156.3609161376953,273.9748229980469,1
153.1875,274.0625,1
150.0,274.2105407714844,1
145.46932983398438,275.72698974609375,1
135.5,281.5,1
129.12435913085938,282.1852722167969,1
123.58695983886719,282.5869445800781,1
119.38461303710938,283.3846130371094,1
115.08360290527344,284.61474609375,1
112.32876586914062,287.1643981933594,1
109.5434799194336,289.8043518066406,1
106.15190887451172,291.041259765625,1
102.43333435058594,291.5,1
98.38043212890625,291.8369445800781,1
93.88888549804688,289.6666564941406,1
88.49846649169922,283.7388916015625,1
83.0,278.5,1
77.53067779541016,275.27301025390625,1
71.0999984741211,272.8999938964844,1
64.5101318359375,272.07769775390625,1
58.5,272.5,1
52.46932601928711,273.72698974609375,1
47.273406982421875,274.8614196777344,1
42.990970611572266,277.3292236328125,1
39.76781463623047,279.3255615234375,1
36.9383544921875,282.71917724609375,1
34.155174255371094,286.5689697265625,1
31.164920806884766,289.9136047363281,1
28.203702926635742,292.5,1
25.86305809020996,294.37261962890625,1
22.30545997619629,296.3498229980469,1
19.184391021728516,298.5274353027344,1
16.16666603088379,300.5,1
15.1875,300.5,1
13.177966117858887,291.0423583984375,1
7.9478936195373535,273.3204040527344,1
3.5,258.5,1
2.0,255.5,1
1.5,259.5,1
1.5,265.0,1
1.0,452.5,1
1.5,460.5,1
1.5,463.5,1
1.5,464.5,1
1.0,462.5,1
1.0,421.5,1
3.5,418.5,1
4.875,414.5,1
9.948979377746582,412.56121826171875,1
14.759668350219727,411.2900695800781,1
21.626760482788086,412.9366149902344,1
25.233333587646484,414.76666259765625,1
30.071428298950195,418.9285583496094,1
36.227272033691406,422.7727355957031,1
40.769229888916016,426.5384521484375,1
43.77536392211914,429.8623046875,1
48.0,435.625,1
51.921688079833984,441.9096374511719,1
73.59589385986328,475.3328857421875,1
18.0,462.5,1
5.262114524841309,457.403076171875,1
1.0,449.5,1
8.5,211.5,1
8.0,218.0,1
7.0,221.5,1
5.5,225.5,1
4.5,225.5,1
6.0,223.0,1
420.0967102050781,211.51351928710938,0
428.5368957519531,227.11358642578125,0
431.32110595703125,247.79750061035156,0
428.02093505859375,259.3765563964844,0
422.0,275.6960754394531,0
411.5686340332031,284.47039794921875,0
400.2349548339844,291.4640808105469,0
388.5,300.1271057128906,0
383.58050537109375,311.4393310546875,0
375.8909606933594,317.07305908203125,0
373.71099853515625,324.01708984375,0
374.55908203125,325.7099304199219,0
372.78472900390625,326.4306945800781,0
367.4212646484375,323.55511474609375,0
364.6183166503906,321.84539794921875,0
356.370361328125,319.3333435058594,0
358.3049621582031,314.17645263671875,0
359.9804382324219,306.4197692871094,0
369.59490966796875,295.92706298828125,0
380.66473388671875,280.5594787597656,0
398.8059387207031,264.0831604003906,0
415.69183349609375,242.82745361328125,0
441.7886657714844,219.29615783691406,0
406.5,546.7108154296875,0
398.5,544.5,0
381.5,542.0,0
368.1856689453125,538.8887329101562,0
338.5,538.0,0
316.5,534.5,0
293.5,530.5,0
270.0,530.5,0
248.2677459716797,535.7277221679688,0
228.5,547.5,1
293.8101501464844,541.9326171875,0
321.5,543.62451171875,0
300.0,374.5,0
