17.5,425.5,0
15.5,72.5,1
50.63725662231445,87.25817108154297,1
86.5,95.0,1
119.5,105.5,1
153.44444274902344,113.62963104248047,1
188.21165466308594,121.40184020996094,1
221.5,130.5,1
255.91026306152344,137.24359130859375,1
288.4769592285156,145.4815673828125,1
321.8646545410156,152.7969970703125,1
355.8969421386719,159.43130493164062,1
390.0201721191406,164.43145751953125,1
423.60345458984375,170.30172729492188,1
457.5,175.0,1
492.3017272949219,179.33212280273438,1
526.0540771484375,184.0,1
560.0946044921875,187.5,1
593.6795043945312,190.5,1
626.4677124023438,192.5,1
24.5,443.0,0
54.0,425.0,0
77.1986312866211,404.9794616699219,0
100.20597839355469,390.4515380859375,0
125.25,368.375,0
150.59243774414062,346.1218566894531,0
175.65151977539062,325.0,0
199.35365295410156,303.6219482421875,0
223.5,282.0,0
247.5,259.0,0
270.5,238.0,1
293.5,216.0,1
316.30303955078125,195.0,1
338.5,173.5,1
360.6981201171875,151.96226501464844,1
383.045654296875,129.32850646972656,1
404.8939514160156,108.5,1
427.20404052734375,87.55829620361328,1
449.2869873046875,64.67160034179688,1
470.5,42.5,1
491.82757568359375,21.586206436157227,1
513.5,5.5,1
