12.5,1
4.0,1
13.0,1
11.0,1
12.0,1
15.5,1
12.5,1
46.0,1
46.1611442565918,1
55.5,1
50.0,1
56.5,1
58.5,1
25.5,1
10.5,1
29.0,1
5.5,1
52.0,1
17.0,1
37.0,1
64.0,1
78.5,1
82.97368621826172,1
139.5,1
161.0,1
24.0,1
19.0,1
12.5,1
92.0,1
74.0,1
67.0,1
68.0,1
63.5,1
69.0,1
73.0,1
86.0,1
12.5,1
473.0101013183594,0
457.7272644042969,0
461.25,0
433.5,0
478.0,0
397.4955749511719,0
393.9090881347656,0
389.9482727050781,0
386.32977294921875,0
382.6354064941406,0
379.0,0
375.218994140625,0
371.4246520996094,0
366.8846130371094,0
363.2389831542969,0
359.27777099609375,0
354.6283874511719,0
351.63446044921875,0
346.71234130859375,0
342.6224060058594,0
339.7933349609375,0
