449.0,0
464.2928161621094,0
418.5,0
381.0,0
349.0,0
321.88372802734375,0
297.625,0
276.0,0
251.5,0
311.0,0
354.0,0
396.0,0
437.5,0
475.5,0
474.0,0
459.73529052734375,0
449.95947265625,0
445.1507568359375,0
440.5,0
293.47613525390625,0
289.45001220703125,0
284.8604736328125,0
279.36260986328125,0
275.34210205078125,0
269.5,0
264.5288391113281,0
258.8999938964844,0
252.1095428466797,0
247.0,0
239.5,1
232.0,1
291.9078063964844,0
284.5,0
276.9347839355469,0
270.1330871582031,0
264.03125,0
257.5,0
251.7142791748047,0
245.96875,0
241.5,0
234.5,1
230.0,1
225.0,1
218.0,1
302.5,0
292.0,0
281.0,0
272.0,0
265.0,0
478.0,0
160.92335510253906,1
162.5,1
161.0,1
149.0,1
476.5,0
476.0,0
476.5,0
473.0,0
477.5,0
478.0,0
476.0,0
476.5,0
477.5,0
476.5,0
476.0,0
477.5,0
478.0,0
478.0,0
475.5,0
478.0,0
476.5,0
476.5,0
478.0,0
476.5,0
476.5,0
476.5,0
478.0,0
429.0,0
389.8085021972656,0
349.5173034667969,0
309.0,0
301.0605163574219,0
261.7382507324219,0
242.5,0
239.5,1
241.0,1
4.5,1
84.18844604492188,1
145.68344116210938,1
239.5,1
241.0,1
239.5,1
243.11155700683594,0
239.5,1
239.5,1
239.5,1
239.5,1
242.5,0
250.0,0
255.5,0
239.5,1
43.0,1
58.01906967163086,1
65.0,1
50.5,1
75.5,1
308.5,0
289.0,0
273.0,0
258.5,0
246.0,0
242.8269500732422,0
241.78334045410156,0
243.71319580078125,0
245.19371032714844,0
245.9978485107422,0
243.40171813964844,0
246.34033203125,0
249.11764526367188,0
252.68995666503906,0
254.51072692871094,0
257.5509338378906,0
259.563720703125,0
260.5799255371094,0
261.4662780761719,0
263.65496826171875,0
266.2097473144531,0
269.5070495605469,0
269.6234436035156,0
271.4945068359375,0
271.1028747558594,0
270.56982421875,0
270.1777038574219,0
269.3611145019531,0
270.4522705078125,0
269.0,0
267.5716552734375,0
266.5,0
267.5,0
269.5,0
269.0,0
274.0,0
4.0,1
22.649484634399414,1
33.638671875,1
37.174537658691406,1
400.0054931640625,0
390.93505859375,0
383.3601989746094,0
371.9642333984375,0
366.17095947265625,0
361.17095947265625,0
358.81915283203125,0
356.18896484375,0
355.81915283203125,0
353.44122314453125,0
350.8148193359375,0
348.66363525390625,0
346.5440979003906,0
348.55694580078125,0
356.5426025390625,0
371.0323791503906,0
381.19793701171875,0
386.2095947265625,0
387.52105712890625,0
380.5224609375,0
376.93572998046875,0
375.4330749511719,0
474.5,0
470.0110168457031,0
455.74725341796875,0
446.0,0
439.0,0
435.5,0
418.5,0
412.5,0
407.0,0
406.98651123046875,0
392.5,0
386.5,0
380.5,0
378.5,0
382.5,0
380.0,0
378.5,0
376.5,0
383.5,0
383.5,0
390.0,0
399.0,0
417.8830261230469,0
425.7337341308594,0
401.6397399902344,0
389.21673583984375,0
380.4809265136719,0
378.0972900390625,0
375.13592529296875,0
377.239501953125,0
377.436279296875,0
377.1150207519531,0
379.814697265625,0
382.0892028808594,0
382.150146484375,0
385.10552978515625,0
386.5988464355469,0
388.6523742675781,0
388.7620544433594,0
389.82147216796875,0
391.1000061035156,0
391.8817138671875,0
392.6609802246094,0
394.2680358886719,0
399.323486328125,0
406.5,0
38.0,1
71.0,1
57.0,1
50.0,1
61.0,1
52.5,1
64.0,1
48.5,1
11.0,1
139.94137573242188,1
135.5,1
188.5,1
203.0,1
228.5,1
240.0,1
241.5,0
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
239.5,1
214.21197509765625,1
235.6732635498047,1
239.5,1
231.50001525878906,1
232.99998474121094,1
237.5,1
221.5,1
226.5,1
223.0,1
217.0,1
212.87327575683594,1
212.8899383544922,1
204.07693481445312,1
206.19761657714844,1
168.1848602294922,1
107.0,1
89.0,1
86.0,1
74.0,1
477.0,0
467.5,0
455.5,0
458.5,0
454.0,0
444.0,0
438.1231689453125,0
421.0,0
395.5,0
400.0,0
389.0,0
346.5,0
320.5,0
399.5,0
411.0,0
419.0,0
429.5,0
444.5,0
461.0,0
475.0,0
476.5,0
477.5,0
472.0,0
459.5,0
450.5,0
453.5,0
453.0,0
454.0,0
445.0,0
435.6645202636719,0
429.5,0
415.0,0
394.4375,0
370.5,0
349.0,0
327.7862854003906,0
309.0,0
292.5,0
282.4338684082031,0
275.4278259277344,0
269.64764404296875,0
260.58984375,0
247.9736785888672,0
235.3582000732422,1
219.72850036621094,1
202.55422973632812,1
183.3297119140625,1
162.0733184814453,1
138.5,1
111.39193725585938,1
85.0,1
66.19109344482422,1
58.608192443847656,1
55.119789123535156,1
53.60697937011719,1
54.5,1
59.2844352722168,1
70.4395980834961,1
88.0,1
107.0,1
125.07723236083984,1
147.0,1
168.0,1
195.0,1
221.5,1
250.5,0
277.1383056640625,0
300.5,0
167.4107208251953,1
144.0,1
118.0,1
94.74436950683594,1
74.6623764038086,1
55.59090805053711,1
47.4520149230957,1
24.0,1
25.5,1
26.5,1
27.5,1
28.5,1
30.0,1
31.0,1
30.6875,1
33.239131927490234,1
33.04929733276367,1
34.171234130859375,1
34.69070816040039,1
36.18831253051758,1
36.12025451660156,1
37.67073059082031,1
38.264705657958984,1
39.95454406738281,1
42.043479919433594,1
43.71052551269531,1
45.00505065917969,1
46.86538314819336,1
49.87963104248047,1
51.23214340209961,1
53.93589782714844,1
57.171875,1
59.41666793823242,1
62.88321304321289,1
65.71444702148438,1
66.63793182373047,1
69.36576843261719,1
71.21052551269531,1
73.36327362060547,1
74.35350036621094,1
77.48148345947266,1
77.35713958740234,1
78.3536605834961,1
81.05621337890625,1
82.60526275634766,1
85.65908813476562,1
89.42778015136719,1
91.0,1
94.0,1
96.0,1
97.5,1
99.5,1
101.5,1
104.34709167480469,1
106.18168640136719,1
107.83633422851562,1
108.0468521118164,1
108.40291595458984,1
109.0,1
112.26719665527344,1
111.972412109375,1
113.3042984008789,1
116.84921264648438,1
115.12557220458984,1
118.11473846435547,1
119.59932708740234,1
121.50643920898438,1
126.89593505859375,1
130.5432891845703,1
131.97567749023438,1
136.37889099121094,1
139.52261352539062,1
144.10520935058594,1
151.1252899169922,1
150.9460906982422,1
147.24273681640625,1
148.07192993164062,1
151.9136505126953,1
150.63092041015625,1
148.6713104248047,1
147.50270080566406,1
150.0504150390625,1
150.50270080566406,1
156.92758178710938,1
156.44207763671875,1
160.97152709960938,1
160.13006591796875,1
165.7217559814453,1
169.59678649902344,1
173.0677947998047,1
177.45278930664062,1
177.48329162597656,1
184.97438049316406,1
187.3771209716797,1
191.57266235351562,1
185.41429138183594,1
188.38796997070312,1
186.7926788330078,1
195.5,1
195.83929443359375,1
192.5,1
196.0,1
196.51417541503906,1
199.5,1
203.31394958496094,1
204.3740234375,1
205.5,1
206.5,1
200.9630126953125,1
207.80828857421875,1
207.5135955810547,1
206.5,1
208.5,1
207.5,1
211.0,1
214.622314453125,1
215.38087463378906,1
215.35614013671875,1
220.55792236328125,1
222.95755004882812,1
227.7778778076172,1
225.2115020751953,1
228.0088653564453,1
222.43435668945312,1
225.87152099609375,1
230.2338409423828,1
229.96237182617188,1
226.04029846191406,1
227.7650604248047,1
230.72714233398438,1
230.294189453125,1
227.2088165283203,1
230.54214477539062,1
229.1627197265625,1
231.8182830810547,1
241.19757080078125,0
251.77310180664062,0
251.30567932128906,0
260.1767578125,0
273.1621398925781,0
272.2593688964844,0
276.6969299316406,0
281.36016845703125,0
292.2047424316406,0
287.71673583984375,0
302.9579772949219,0
305.5240173339844,0
303.490478515625,0
310.4308166503906,0
314.8037414550781,0
322.6311340332031,0
323.5682373046875,0
341.0,0
323.5,0
323.86669921875,0
326.2342834472656,0
338.5732116699219,0
339.1872863769531,0
339.3991394042969,0
336.72845458984375,0
341.4879150390625,0
345.1106872558594,0
352.76495361328125,0
359.9343566894531,0
360.2369384765625,0
375.9646301269531,0
373.88604736328125,0
382.5967102050781,0
391.99493408203125,0
395.7941589355469,0
397.91802978515625,0
5.5,1
7.5,1
3.5,1
3.5,1
7.5,1
5.5,1
14.0,1
22.140729904174805,1
33.0,1
46.33625411987305,1
67.61380767822266,1
91.3091049194336,1
116.0,1
459.5,0
467.0,0
468.5,0
467.0,0
474.5,0
474.0,0
469.5,0
469.0,0
467.0,0
468.5,0
466.5,0
474.5,0
470.5,0
474.5,0
470.0,0
473.0,0
472.0,0
474.73077392578125,0
474.0,0
476.5,0
477.0,0
478.0,0
476.5,0
477.5,0
473.0,0
470.72222900390625,0
467.0400085449219,0
475.8333435058594,0
478.0,0
477.5,0
474.0,0
475.5,0
476.5,0
478.0,0
477.0,0
478.0,0
477.5,0
478.0,0
478.0,0
477.5,0
477.0,0
478.0,0
476.5,0
477.0,0
475.0,0
475.5,0
477.0,0
475.0,0
475.0,0
474.5,0
475.0,0
475.5,0
475.5,0
477.0,0
478.0,0
476.0,0
475.0,0
475.0,0
476.5,0
476.0,0
475.5,0
476.0,0
475.0,0
475.5,0
474.0,0
475.0,0
475.5,0
473.5,0
475.5,0
472.5,0
472.0,0
472.0,0
472.0,0
473.0,0
471.0,0
471.9102478027344,0
469.5,0
469.5,0
471.0,0
470.5,0
469.0,0
466.5,0
466.5,0
465.5,0
464.5,0
461.0,0
460.98101806640625,0
461.78070068359375,0
461.9682312011719,0
462.0393371582031,0
463.1170959472656,0
463.17864990234375,0
463.4974365234375,0
458.5,0
462.0,0
