6.0,536.5,1
11.5,537.5,1
12.0,531.5,1
7.0,534.5,1
7.5,518.5,1
14.0,545.5,1
7.5,531.5,1
12.0,532.5,1
4.0,504.5,1
14.5,507.5,1
17.5,471.5,1
20.393259048461914,464.1797790527344,1
30.921348571777344,463.2621765136719,1
39.5,450.0,1
44.5,451.5,1
48.28195571899414,434.6729431152344,1
65.0,432.5,1
66.5,381.5,1
51.5,411.5,1
56.0,388.5,1
56.5,421.5,1
61.5,428.5,1
53.0,430.5,1
42.0,420.5,1
36.5,421.5,1
18.5,480.5,1
1.0,485.5,1
1.0,335.5,1
476.5,215.5,0
476.0,236.5,0
473.0,247.5,0
476.5,266.5,0
477.0,311.5,0
470.14801025390625,510.0190124511719,0
434.7523498535156,534.5,0
426.7734069824219,444.7978210449219,0
414.5495910644531,348.6928405761719,0
399.2709045410156,320.3436584472656,0
391.5,300.5,0
392.0,280.5,0
393.5,260.5,0
398.0,244.0,0
406.5,229.5,0
417.5,213.5,0
1.0,405.0,1
1.5,402.0,1
2.5,402.5,1
9.0,403.0,1
17.321012496948242,403.3521423339844,1
31.053672790527344,402.18927001953125,1
42.22058868408203,400.0,1
52.5,397.7272644042969,1
62.16225051879883,397.2831115722656,1
67.0,398.8571472167969,1
70.83148956298828,399.1850891113281,1
76.5,399.5,1
81.14865112304688,400.20269775390625,1
87.0,400.0,1
92.3163833618164,402.0621337890625,1
96.51652526855469,403.5346984863281,1
98.50961303710938,404.9086608886719,1
98.55538177490234,404.22467041015625,1
93.75143432617188,405.4798889160156,1
83.44339752197266,409.21697998046875,1
70.37980651855469,413.4711608886719,1
59.0,413.77777099609375,1
50.367767333984375,413.29339599609375,1
45.5,412.5,1
41.572940826416016,412.0552978515625,1
40.71129608154297,412.2008361816406,1
39.5,414.0,1
37.81578826904297,415.3947448730469,1
37.66666793823242,418.6666564941406,1
35.25725173950195,421.7824401855469,1
32.73160934448242,425.0708312988281,1
31.3203125,427.53125,1
31.199247360229492,430.5601501464844,1
30.10485076904297,432.24322509765625,1
29.967344284057617,432.9078369140625,1
30.09882926940918,432.87628173828125,1
30.0,432.9473571777344,1
32.177223205566406,430.8574523925781,1
31.488826751708984,430.94134521484375,1
27.875,434.5,1
28.91025733947754,434.79486083984375,1
31.744056701660156,432.4223327636719,1
28.684906005859375,433.409423828125,1
28.0,434.5,1
30.76685333251953,432.7303466796875,1
29.5,434.0,1
28.59773063659668,434.75653076171875,1
29.684906005859375,433.409423828125,1
30.242774963378906,432.9725341796875,1
28.16886329650879,434.86737060546875,1
30.0,434.5333251953125,1
30.128931045532227,433.62579345703125,1
29.0,434.5,1
29.0,434.5,1
30.0,434.19232177734375,1
29.0,434.5,1
29.073684692382812,435.0315856933594,1
30.177419662475586,433.95159912109375,1
28.604476928710938,434.94775390625,1
28.810344696044922,434.8103332519531,1
29.64285659790039,434.875,1
29.5,434.4333190917969,1
28.785036087036133,434.0510559082031,1
29.0,434.5,1
29.55537986755371,434.22467041015625,1
29.149005889892578,434.51324462890625,1
29.370967864990234,434.5,1
29.44186019897461,434.18603515625,1
29.5,434.5,1
29.243589401245117,434.96368408203125,1
29.611618041992188,434.5592346191406,1
28.886363983154297,434.4545593261719,1
29.073684692382812,435.0315856933594,1
28.967344284057617,434.9078369140625,1
28.875,434.5,1
29.280622482299805,435.07586669921875,1
29.3558349609375,434.9691162109375,1
29.0,434.5,1
29.090909957885742,435.0909118652344,1
29.293333053588867,435.23333740234375,1
29.0,434.5,1
28.765518188476562,434.751708984375,1
29.418256759643555,435.3419494628906,1
29.5,434.17999267578125,1
29.171974182128906,434.643310546875,1
29.110637664794922,435.074462890625,1
29.24770736694336,434.7064208984375,1
28.938325881958008,435.2180480957031,1
29.29831886291504,435.07647705078125,1
29.372671127319336,434.810546875,1
28.875648498535156,434.4792785644531,1
29.090909957885742,435.0909118652344,1
29.243589401245117,434.96368408203125,1
29.090909957885742,435.0909118652344,1
28.854259490966797,434.9349670410156,1
29.372671127319336,434.810546875,1
28.74688720703125,435.3775939941406,1
29.090909957885742,435.0909118652344,1
29.14696502685547,433.9680480957031,1
29.243589401245117,434.96368408203125,1
29.125,435.125,1
28.66666603088379,434.6666564941406,1
29.29831886291504,435.07647705078125,1
28.74688720703125,435.3775939941406,1
28.899999618530273,435.25,1
29.110637664794922,435.074462890625,1
28.74688720703125,435.3775939941406,1
28.899999618530273,435.25,1
28.5,434.5,1
29.125,435.125,1
29.125,435.125,1
29.090909957885742,435.0909118652344,1
29.090909957885742,435.0909118652344,1
29.125,435.125,1
29.090909957885742,435.0909118652344,1
29.125,435.125,1
29.090909957885742,435.0909118652344,1
28.865671157836914,434.6268615722656,1
29.089040756225586,434.7054748535156,1
29.0,434.36956787109375,1
29.0,434.36956787109375,1
28.844310760498047,435.2035827636719,1
29.090909957885742,435.0909118652344,1
29.110637664794922,435.074462890625,1
29.090909957885742,435.0909118652344,1
29.0,435.0,1
28.899999618530273,435.25,1
28.865671157836914,434.6268615722656,1
29.0,434.36956787109375,1
29.253623962402344,434.81884765625,1
28.865671157836914,434.6268615722656,1
29.0,435.0,1
28.865671157836914,434.6268615722656,1
29.125,435.125,1
28.865671157836914,434.6268615722656,1
29.0,435.0,1
29.199247360229492,434.5601501464844,1
29.0,434.36956787109375,1
28.865671157836914,434.6268615722656,1
28.844310760498047,435.2035827636719,1
29.125,435.125,1
29.125,435.125,1
28.676923751831055,434.453857421875,1
29.0,434.36956787109375,1
28.865671157836914,434.6268615722656,1
28.844310760498047,435.2035827636719,1
